Index	ZINCID	InChIKey	SMILES
8887	ZINC14880001	JWJOTENAMICLJG-UHRBUOGNSA-N	CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C
8888	ZINC14880861	LPXYBLIRYGCMPQ-UHFFFAOYSA-N	CCCCCCCCCCNC(=O)NC1CCCCC1
8889	ZINC14904354	WGPZAVZHAGYUOL-KWVZFDLSSA-N	O=C1CC[C@]2([C@H](N1C)CC[C@H]1[C@H]2CC[C@]2([C@@H]1CC[C@@H]2C(=O)C)C)C
8890	ZINC14945706	DGPVHSKJXYPWDC-UHFFFAOYSA-N	CC(Nc1nc(nc2c1cccc2)C(F)(F)F)(C)C
8891	ZINC14945722	AHOJCBZGOQKUNN-LLVKDONJSA-N	C[C@H](c1ccccc1)Nc1nc(nc2c1cccc2)C(F)(F)F
8892	ZINC14945723	AHOJCBZGOQKUNN-NSHDSACASA-N	C[C@@H](c1ccccc1)Nc1nc(nc2c1cccc2)C(F)(F)F
8893	ZINC14945777	HGAKLLFPOGATII-UHFFFAOYSA-N	NC(=O)c1nn(c2c1ccc1c2cn[nH]1)c1ccc(cc1)S(=O)(=O)N
8894	ZINC14946461	LHBQKFLAPXCANH-NSHDSACASA-O	Clc1ccc2c(c1)[nH+]c1c(c2N)[C@@H](O)CCC1
8895	ZINC14946462	LHBQKFLAPXCANH-LLVKDONJSA-N	C1CC(C2=C(C3=C(C=C(C=C3)Cl)N=C2C1)N)O
8896	ZINC14946463	OALAJFHZGANODE-LBPRGKRZSA-O	COc1ccc2c(c1)[nH+]c1c(c2N)[C@@H](O)CCC1
8897	ZINC14946464	OALAJFHZGANODE-GFCCVEGCSA-O	COc1ccc2c(c1)[nH+]c1c(c2N)[C@H](O)CCC1
8898	ZINC14946467	GHPCZOLZFWUXCH-NSHDSACASA-O	Fc1ccc2c(c1)[nH+]c1c(c2N)[C@@H](O)CCC1
8899	ZINC14946468	GHPCZOLZFWUXCH-LLVKDONJSA-N	Fc1ccc2c(c1)nc1c(c2N)[C@H](O)CCC1
8900	ZINC14946469	IDOLVBDMBNRNPT-JTQLQIEISA-O	O[C@H]1CCc2c1c(N)c1c([nH+]2)cccc1
8901	ZINC14946470	IDOLVBDMBNRNPT-SNVBAGLBSA-O	O[C@@H]1CCc2c1c(N)c1c([nH+]2)cccc1
8902	ZINC14946475	XMAVZCCINJYMNG-HNNXBMFYSA-P	C[NH+](CCNc1c2[C@@H](O)CCCc2[nH+]c2c1cccc2)C
8903	ZINC14946476	XMAVZCCINJYMNG-OAHLLOKOSA-P	C[NH+](CCNc1c2[C@H](O)CCCc2[nH+]c2c1cccc2)C
8904	ZINC14946539	OHULTBSHVBNCQY-UHFFFAOYSA-N	C1=CC(=CC=C1NC(=O)C2=C(N=CS2)CCC3=CC=NC=C3)Cl
8905	ZINC14946544	LDIWKOWDWDYZMW-UHFFFAOYSA-N	CC(C)(C)C1=CC=C(C=C1)NC(=O)C2=C(N=CS2)CCC3=CC=NC=C3
8906	ZINC14947179	KYUFGGNCJRWMDN-GOYXDOSHSA-L	O=C[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)C)CCC(=O)[O-])CC(=O)[O-]
8907	ZINC14947181	AXTKTZHLZLOIIO-PBEPODTISA-L	O=C[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)C)CCC(=O)[O-])CC(=O)[O-]
8908	ZINC14947206	NDOZEPXIUHUADC-UHFFFAOYSA-N	CC1=CC=CC=C1N2C(=O)C3=C(C2=O)C4=CC=CC=C4N=C3C
8909	ZINC14947254	XCTLFKXGBMSLLN-UHFFFAOYSA-P	C(CCCCNc1c2CCCCc2[nH+]c2c1cccc2)CCCCNc1c2CCCCc2[nH+]c2c1cccc2
8910	ZINC14947264	RUTSCXRBSZSXSL-UHFFFAOYSA-P	C(CNc1c2CCCCc2[nH+]c2c1cccc2)CCNc1c2CCCCc2[nH+]c2c1cccc2
8911	ZINC14948119	WCRLBFHWFPELKW-SFYZADRCSA-O	CCC(C)C(C(=O)N1CCSC1)[NH3+]
8912	ZINC14949271	FNWHPLLNMLOZTL-UHFFFAOYSA-O	OCc1n[nH]nc1c1ccc2c(c1)[nH]nc2c1[nH]c2c(c1)cc(cc2)C[NH+]1CCCCC1
8913	ZINC14949337	JZWIQUOOJPLTGM-INIZCTEOSA-O	O=C([C@H](C1CCCCC1)[NH3+])N1CCc2c(C1)cccc2
8914	ZINC14949353	VDESQGCBPRUBON-LBPRGKRZSA-O	O=C([C@H](C1CCCCC1)[NH3+])N1CCCCC1
8915	ZINC14949355	SUSVSQMWKFICCC-HNNXBMFYSA-O	[NH3+][C@H](C(=O)N1Cc2c(C1)cccc2)C1CCCCC1
8916	ZINC14949358	ALYDHKYIEHDFLS-IBGZPJMESA-O	[NH3+][C@H](C(=O)N1Cc2c(C1)cccc2)CC(=O)N1CCc2c(C1)cccc2
8917	ZINC14949367	GLQXDTXCZGUSDA-IBGZPJMESA-O	COc1cc2CN(CCc2cc1OC)C(=O)C[C@@H](C(=O)N1Cc2c(C1)cccc2)[NH3+]
8918	ZINC14949370	ZKIQFLSGMMYCGS-SANMLTNESA-O	[NH3+][C@H](C(=O)N1Cc2c(C1)cccc2)CC(=O)N1CCN(CC1)C(c1ccc(cc1)F)c1ccc(cc1)F
8919	ZINC14950346	FIMRNLAKAARHPD-IRXDYDNUSA-N	CC1(CCN(CC1)c2cc(ccn2)C(=O)O)NCC(=O)N3[C@H](CC[C@H]3C#N)C#C
8920	ZINC14951060	JRTOQOAGTSUNHA-UWTATZPHSA-M	C(C1=C(C(=O)NO1)Br)C(C(=O)[O-])N
8921	ZINC14951170	UCAIEVHKDLMIFL-UHFFFAOYSA-P	[H+].[H+].C1=CC(=CC=C1CN=C(N)SCCCC2=CN=CN2)Cl
8922	ZINC14951176	NJNKPVPFGLGHPA-UHFFFAOYSA-N	C1=CC(=O)C=CC1=C2NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F
8923	ZINC14951244	CUQCMXFWIMOWRP-UHFFFAOYSA-O	N=C(Nc1ccccc1)[NH+]=C(N)N
8924	ZINC14951272	GBWIZNYOJITVFI-UHFFFAOYSA-M	[O-][N+](=O)c1cc2nc([O-])c(=O)[nH]c2cc1n1cncc1
8925	ZINC14951634	XIJHWXXXIMEHKW-LJWNLINESA-N	C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4=CC=CC=C4)C(=O)N
8926	ZINC14951647	XKFTZKGMDDZMJI-QHCPKHFHSA-O	CO[C@H](C(=O)N1Cc2c(C1)[nH]nc2NC(=O)c1ccc(cc1)N1CC[NH+](CC1)C)c1ccccc1
8927	ZINC14951658	ZEXLJFNSKAHNFH-SYKYGTKKSA-N	C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC5=CC=CC=C5)C(=O)N
8928	ZINC14951777	NLBUEDSBXVNAPB-IHPCNDPISA-O	Oc1ccc2c(c1)[C@@]13CCCC[C@H]3[C@H](C2)[NH+](CC1)CC1CC1
8929	ZINC14951858	MXWHMTNPTTVWDM-LKCHQCAESA-O	C/C(=N/NC(=[NH2+])N)/C=N/NC(=N)N
8930	ZINC14952116	URLZCHNOLZSCCA-VABKMULXSA-M	O=C(CNC(=O)[C@H](Cc1ccc(cc1)O)N)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CC(C)C)Cc1ccccc1
8931	ZINC14952228	QQTWSOMOTYJIQP-NTSWFWBYSA-O	C[C@H](c1c[nH]cn1)[C@H]([NH3+])C
8932	ZINC14952270	KFACHLANPCGTFI-PJVAAEDRSA-M	[O-]C(=O)[C@H]1C[C@H]1[C@](C(=O)[O-])([NH3+])C
8933	ZINC14952340	NFVRGDRCCNEGBS-KCWXNJEJSA-P	[NH3+]CCCC[C@H](C(=O)OC[C@@H]([NH3+])C)NC(=O)Cc1c([nH]c2c1ccc1c2cccc1)c1ccc2c(c1)cccc2
8934	ZINC14952759	VXWOHWHCMDFHJS-SFHVURJKSA-L	CNC(=O)[C@@H]1Cc2ccc(cc2CN1C(=O)CCc1cccc(c1)NS(=O)(=O)[O-])NS(=O)(=O)[O-]
8935	ZINC14952767	HQSBAAGFIFVNQK-UHFFFAOYSA-L	CCCCc1nc(c(n1Cc1ccc(cc1)c1ccccc1c1[n-]nnn1)C(=O)[O-])Cl
8936	ZINC14953365	ILTCKZLGXCCMLJ-UHFFFAOYSA-M	CCCOc1ccccc1c1nc([O-])c2c(n1)n[n-]n2
8937	ZINC14953618	OPNMQSFIGUSHDH-FQEVSTJZSA-O	COC(=O)[C@@H](NC(=O)CCCc1c([nH]c2c1cc(F)cc2F)c1ccccc1)CCCNC(=[NH2+])N
8938	ZINC14954265	YTVRHCPRVOWGNG-GQCTYLIASA-M	COC(=O)c1c(OC/C=C/c2cccc(c2)c2onc(c2N)C(=O)[O-])cccc1O
8939	ZINC14954335	YOVNFNXUCOWYSG-UHFFFAOYSA-N	CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6
8940	ZINC14954389	OLIIUAHHAZEXEX-CQSZACIVSA-N	CC1=C(C(CC(=O)N1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=C(C=C4C(=C3)C=NN4)F
8941	ZINC14954393	OLIIUAHHAZEXEX-AWEZNQCLSA-N	CC1=C(C(CC(=O)N1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=C(C=C4C(=C3)C=NN4)F
8942	ZINC14955016	NGSARUJAKPRRDR-UHFFFAOYSA-L	[O-]C(=O)COc1c(sc2c1sc1c2cccc1)C(=O)[O-]
8943	ZINC14955547	YJBDHZKAVGNHET-UHFFFAOYSA-N	CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)C(=O)C)OCC)C
8944	ZINC14956507	UBIIFKJMNRPNMT-CQSZACIVSA-N	COC1=C(C=C2C(=C1)C(=NC=N2)N3CCC(C3)OC4=NC5=CC=CC=C5N=C4)OC
8945	ZINC14957103	ZVIWALRWYYSHSU-UHFFFAOYSA-N	CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)OC3=C(C=CC=N3)C4=NC(=NC=C4)NC
8946	ZINC14957904	CBJJSCYIXJYEAW-UHFFFAOYSA-O	CC(c1ccc(cc1)c1nc2ccccc2nc1c1ccccc1)([NH3+])C
8947	ZINC14958767	NYWTUQDFNDEXFQ-ZBFHGGJFSA-O	O=C1C[C@@H]([C@H](CN1c1ccccc1)[NH3+])c1ccccc1Cl
8948	ZINC14959026	OPVTYGJORIMKNX-UHFFFAOYSA-N	CN(CCC1=CC=CC=C1)C(=O)C2=CC=CN2
8949	ZINC14959030	FQRIYWSUESDLNK-UHFFFAOYSA-N	C1=CC=C(C=C1)CCCNC(=O)C2=CC=CN2
8950	ZINC14959045	HKFLTDDIRURSLM-UHFFFAOYSA-O	c1ccc(cc1)CC[NH2+]Cc1ccc[nH]1
8951	ZINC14959061	MNAJWQKBXWQTKI-LLVKDONJSA-N	CN(C(=O)c1ccc[nH]1)[C@@H](c1ccccc1)C
8952	ZINC14959065	MNAJWQKBXWQTKI-NSHDSACASA-N	CN(C(=O)c1ccc[nH]1)[C@H](c1ccccc1)C
8953	ZINC14959093	AXGVGNDEKWILLM-UHFFFAOYSA-N	C#CCNC(=O)C1=CC=CN1
8954	ZINC14959097	GPDGFLUBBBVCJX-UHFFFAOYSA-N	CN1C=CC=C1C(=O)N(C)CC#C
8955	ZINC14959102	KRAVBWUZLLIIPH-UHFFFAOYSA-N	C#CCNCc1ccc[nH]1
8956	ZINC14959283	YMUYGRBBEDYUOP-FQEVSTJZSA-N	OC[C@@H](c1ccc(c(c1)Cl)F)NC(=O)c1[nH]cc(c1)c1[nH]ncc1c1cccc(c1)Cl
8957	ZINC14959298	IPSSVVJVDINOLY-LBPRGKRZSA-N	O=C([C@H]1CC(=O)N(C1)C1CCCCC1)Nc1cccc(c1)C(F)(F)F
8958	ZINC14959302	IPSSVVJVDINOLY-GFCCVEGCSA-N	O=C([C@@H]1CC(=O)N(C1)C1CCCCC1)Nc1cccc(c1)C(F)(F)F
8959	ZINC14959798	ILRJJEMRKWAJMZ-UHFFFAOYSA-O	Clc1ccc(nc1)NC(=O)Cn1c(cc2c1cccc2)C(=O)NC1CC[NH+](CC1)C(C)C
8960	ZINC14959957	DXAJWOOLPAIVJG-UHFFFAOYSA-N	CCOC1=C(C(=CC(=N1)NC(=O)C)N)C#N
8961	ZINC14959960	KQMPRSZTUSSXND-UHFFFAOYSA-N	CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N
8962	ZINC14959980	CUIDQTVRAWOMCM-UHFFFAOYSA-N	CCOc1nc(cc(N)c1C#N)C(=O)NCc2ccc(cc2)S(=O)(=O)C
8963	ZINC14959984	FTIAKTLRFKSDFR-UHFFFAOYSA-N	CCOc1nc(cc(N)c1C#N)C(=O)NCc2ccccc2S(=O)(=O)N
8964	ZINC14960000	ZVDDPXIWKBBCQE-UHFFFAOYSA-N	CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)C)N)Cl
8965	ZINC14960076	UIRLFLOVKAOFEX-UHFFFAOYSA-N	CCOC1=C(C(=CC(=N1)NC(=O)CC2=CC(=C(C=C2OC)S(=O)(=O)C)OC)N)C#N
8966	ZINC14960644	XPRDUGXOWVXZLL-UHFFFAOYSA-M	COc1cccc(c1)c1ccc(c(c1)F)NC(=O)C1=C(CCC1)C(=O)[O-]
8967	ZINC14960708	FXVHAOFNNRNCRJ-UHFFFAOYSA-N	NC(=Nc1ncc(c2c1cc(cc2)S(=O)(=O)N)Cl)N
8968	ZINC14960712	QABOEPAYXSLSDJ-UHFFFAOYSA-N	C1CCC(C1)NS(=O)(=O)C2=CC3=C(C=C2)C(=CN=C3N=C(N)N)Cl
8969	ZINC14960716	LHTGLTHSUUMJCE-UHFFFAOYSA-N	C1CCN(C1)S(=O)(=O)C2=CC3=C(C=C2)C(=CN=C3N=C(N)N)Cl
8970	ZINC14960720	WHNODKWPFVCUOC-UHFFFAOYSA-N	C1COCCN1S(=O)(=O)C2=CC3=C(C=C2)C(=CN=C3N=C(N)N)Cl
8971	ZINC14960724	LBCZLHDJYLATSU-UHFFFAOYSA-N	CN1CCN(CC1)S(=O)(=O)c1ccc2c(c1)c(ncc2Cl)N=C(N)N
8972	ZINC14961096	ZSBOMTDTBDDKMP-OAHLLOKOSA-O	CN1C(=O)C=C(N(C1=O)CC2=CC=CC=C2C#N)N3CCCC(C3)[NH3+]
8973	ZINC14961821	JTKFRFMSUBOCIQ-UHFFFAOYSA-N	c1ccc2[nH]c(nc2c1)c3n[nH]c4ccccc34
8974	ZINC14962105	WVLDNAVUCUAGDP-UHFFFAOYSA-N	C1=CC=C(C=C1)C2=CC=C(N2CC(=O)N=C(N)N)C3=CC=CC=C3
8975	ZINC14962120	FDBNUXAMAFEWOP-UHFFFAOYSA-N	CCCOc1ccc(cc1)c2ccc(c3ccccc3Cl)n2CC(=O)\N=C(\N)/NCCCO
8976	ZINC14962724	DFURSNCTQGJRRX-JYRVWZFOSA-N	C\C(=C/1\C(=O)Nc2ccc(NC(=O)N)cc12)\c3ccc[nH]3
8977	ZINC14964411	HXQLTRSIZRSFTR-UHFFFAOYSA-M	Cc1ccc(c(c1)C(=O)[O-])NS(=O)(=O)c1ccccc1
8978	ZINC14965006	ORCGTMODRHXXRZ-UHFFFAOYSA-M	Cc1cc(C)c(c(c1)C(=O)[O-])NS(=O)(=O)c1ccccc1
8979	ZINC14965014	LZDCSXYOKAIIJO-UHFFFAOYSA-M	CCCc1ccc(c(c1)C(=O)[O-])NS(=O)(=O)c1ccccc1
8980	ZINC14965294	KMNCFOUKJYOZIF-KRWDZBQOSA-O	CNC(=O)C1=NC=CC(=C1)OC2=CC3=C(C=C2)OC(=N3)NC4=CC(=C(C=C4)Cl)OCC5CCC[NH+]5C
8981	ZINC14966687	ZBHSAYWIYAVUOP-HNNXBMFYSA-N	O[C@H](c1cccc(c1)C(F)(F)F)CNCc1ccccc1
8982	ZINC14966691	ZBHSAYWIYAVUOP-OAHLLOKOSA-N	C1=CC=C(C=C1)CNCC(C2=CC(=CC=C2)C(F)(F)F)O
8983	ZINC14966694	QSXLBISEYIUNMB-MRXNPFEDSA-N	CC1=CC=CC=C1CNCC(C2=CC(=CC=C2)C(F)(F)F)O
8984	ZINC14966698	QSXLBISEYIUNMB-INIZCTEOSA-N	CC1=CC=CC=C1CNCC(C2=CC(=CC=C2)C(F)(F)F)O
8985	ZINC14966758	QMYGLCYUZLYDOR-OAHLLOKOSA-N	COC1=CC=CC=C1CNCC(C2=CC(=CC=C2)Br)O
8986	ZINC14966762	QMYGLCYUZLYDOR-HNNXBMFYSA-N	COc1ccccc1CNC[C@@H](c1cccc(c1)Br)O
8987	ZINC14968243	JDXONFGBSUBGTN-UHFFFAOYSA-N	CN(C)C1=CC2=C(C=C1)NC(=O)C=C2C(F)(F)F
8988	ZINC14968935	DRNLQHKMQJOYPM-UHFFFAOYSA-N	CCCCCCc1ccc(cc1)C(=O)CCN2CCOCC2
8989	ZINC14969063	IKJXBCMGQCDIDG-UHFFFAOYSA-N	CCCCCCC1=CC=C(C=C1)C(=O)CCBr
8990	ZINC14970815	ABZSPJVXTTUFAA-UHFFFAOYSA-N	CC(=O)NC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N
8991	ZINC14970819	DINRLSVFUAZDMZ-UHFFFAOYSA-N	Nc1ccccc1NC(=O)c2ccc3nccnc3c2
8992	ZINC14972122	IBXQOGXYFIMECI-UHFFFAOYSA-N	N#Cc1cccc(NC2CCCCC2)n1
8993	ZINC14972810	LORGBPUOJISMFM-QHCPKHFHSA-N	COC1=CC=CC(=C1OC)C2N(N=C(S2)C3=CC=C(C=C3)Cl)C(=O)C4=C(C=C(C=C4F)F)F
8994	ZINC14972814	LORGBPUOJISMFM-HSZRJFAPSA-N	COC1=CC=CC(=C1OC)C2N(N=C(S2)C3=CC=C(C=C3)Cl)C(=O)C4=C(C=C(C=C4F)F)F
8995	ZINC14974132	YUTIXVXZQIQWGY-UHFFFAOYSA-N	CC(=O)NC1=NC2=C(C=CC=C2S1)OC3=NC=NC(=C3)C4=CC=C(C=C4)C(F)(F)F
8996	ZINC14974185	QUHZTEMPQQZPNB-MRXNPFEDSA-N	CC(C1=CC=C(C=C1)F)N2CCN(CC2)C3=CC(=NC=N3)OC4=C5C(=CC=C4)SC(=N5)NC(=O)C
8997	ZINC14974393	BOZRFEQDOFSZBV-DHIUTWEWSA-M	O=C(Nc1ccccc1)Nc1ccc(cc1)c1ccc(cc1)C(=O)[C@@H]1CCC[C@H]1C(=O)[O-]
8998	ZINC14974425	BOZRFEQDOFSZBV-GOTSBHOMSA-M	O=C(Nc1ccccc1)Nc1ccc(cc1)c1ccc(cc1)C(=O)[C@H]1CCC[C@@H]1C(=O)[O-]
8999	ZINC14974428	BOZRFEQDOFSZBV-PKTZIBPZSA-M	O=C(Nc1ccccc1)Nc1ccc(cc1)c1ccc(cc1)C(=O)[C@@H]1CCC[C@@H]1C(=O)[O-]
9000	ZINC14974435	YKFJWWGSMUVBMY-OKOGSCGSSA-M	CO[C@H]1C[C@H](C)CC2=C(OC)C(=C/C(=N/C(=O)/C(=C/C=C\[C@@H]([C@H](/C(=C/[C@@H]([C@H]1O)C)/C)OC(=O)N)OC)/C)/C2=O)[O-]
9001	ZINC14974449	JLIRVZVVCCIAKG-UHFFFAOYSA-N	Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23
9002	ZINC14974583	QULDDKSCVCJTPV-UHFFFAOYSA-N	CC1=CN=C(C(=C1OC)C)CN2C=NC3=C2N=C(N=C3Cl)N
9003	ZINC14974852	JXPCDMPJCKNLBY-UHFFFAOYSA-N	CCNC(=O)c1noc(c1c1ccc(cc1)OC)c1cc(Cl)c(cc1O)O
9004	ZINC14974931	NDAZATDQFDPQBD-UHFFFAOYSA-N	CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3
9005	ZINC14975027	VIZBSVDBNLAVAW-UHFFFAOYSA-N	CCC(CC)NC1=CC(=NC(=C1C)OC2=C(C=C(C=C2C)C)C)C
9006	ZINC14975141	XLJORQYAOTYVQS-NULSBSRHSA-N	CC(=O)OC1CC2(C(CCC2O)C3=C1C4(C(OC(=O)C5=COC(=C54)C3=O)COC)C)C
9007	ZINC14975818	ZCFHOMLAFTWDFM-UHFFFAOYSA-N	CC1(C(C1(C)C)C(=O)C2=CN(C3=CC=CC=C32)CCN4CCOCC4)C
9008	ZINC14975987	NMZIDFFHGCRAJV-SSEXGKCCSA-O	O=C(N[C@@H]1CCCc2c1cccc2)CCCCC[NH+]1CCN(CC1)c1ccccc1c1ccccc1
9009	ZINC14975990	NMZIDFFHGCRAJV-PMERELPUSA-O	O=C(N[C@H]1CCCc2c1cccc2)CCCCC[NH+]1CCN(CC1)c1ccccc1c1ccccc1
9010	ZINC14976356	BJBCSMYAHPXGJA-UHFFFAOYSA-N	Cc1cccc(n1)c1nn2c(c1c1ccnc3c1cc(Br)cc3)CCC2
9011	ZINC14976362	PYUBAZVUCQOMKF-UHFFFAOYSA-N	CC1=CC=CC(=N1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)OC
9012	ZINC14976376	ZDNICFYNWASODE-UHFFFAOYSA-N	Oc1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1
9013	ZINC14976393	IHLVSLOZUHKNMQ-UHFFFAOYSA-N	C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6
9014	ZINC14977637	ISIVOJWVBJIOFM-ZDUSSCGKSA-N	O[C@@H]1CON(C1)C(=O)c1c(Cc2c(C)n[nH]c2C)sc2c1c(=O)n(C)c(=O)n2CC(C)C
9015	ZINC14977914	FADVRXOASKIWLY-UHFFFAOYSA-N	OCC1C[NH+](C1)Cc1c[nH]c2c1ncnc2[O-]
9016	ZINC14978643	OIUCUUXSMIJSEB-QPLCGJKRSA-O	C[NH+](C)CCOC1=CC=C(C=C1)C(=C(CCCl)C2=CC=CC=C2)C3=CC=C(C=C3)O
9017	ZINC14979038	HREUGOAZLRNTEM-UHFFFAOYSA-N	C1=CC=C(C=C1)CC2=CN=CN2
9018	ZINC14979066	HLITWGOISFFJMV-UHFFFAOYSA-N	N#Cc1ccc(cc1)Cc1c[nH]cn1
9019	ZINC14979616	XTXIILHWOQZVAQ-UHFFFAOYSA-N	C1=CC(=C(C2=C1C(=O)C(=O)N2)Cl)Cl
9020	ZINC14979621	JLUGWHXZCKLPBY-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCN1C2=CC=CC=C2C(=O)C1=O
9021	ZINC14979641	QJUVWGBVEFRHCN-UHFFFAOYSA-P	NC(=[NH2+])SCCCc1c[nH]c[nH+]1
9022	ZINC14979644	UBHYDQAARZKHEZ-UHFFFAOYSA-P	Ic1ccc(cc1)CCNC(=[NH2+])SCCCc1c[nH]c[nH+]1
9023	ZINC14979684	QJDNHGXNNRLIGA-DOFZRALJSA-N	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCC1=CNC2=C1C=C(C=C2)O
9024	ZINC14980224	LAMXJMFSONZHOP-UHFFFAOYSA-M	Fc1cccc2c1c([O-])no2
9025	ZINC14980227	XLPXBJYNYXPQAO-UHFFFAOYSA-M	C1=CC2=C(C=C1Br)C(=NO2)[O-]
9026	ZINC14980233	NPKARQNMFDJQQO-UHFFFAOYSA-M	[O-][N+](=O)c1ccc2c(c1)c([O-])no2
9027	ZINC14980235	IKEBFZVFBZYVLM-UHFFFAOYSA-M	C1=CC2=C(C=C1F)ON=C2[O-]
9028	ZINC14980238	TZUHTZMWRNXWLN-UHFFFAOYSA-M	CC1=CC2=C(C=C1)C(=NO2)[O-]
9029	ZINC14982453	VHKBTPQDHDSBSP-UHFFFAOYSA-N	COC1=CC(=CC(=C1)NC(=O)C2=CC=C(O2)C3=CC=C(C=C3)Cl)OC
9030	ZINC14984346	PCZOHLXUXFIOCF-YSHBXMPCSA-N	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C
9031	ZINC14985904	CAVYPAYXEMVXMS-UHFFFAOYSA-M	CCOC(=O)c1cc2c([nH]1)ccc(c2)C(=O)[O-]
9032	ZINC14985912	VYQFIVPHBLAONR-UHFFFAOYSA-O	Cc1c[nH+]c(cc1C)N
9033	ZINC15008639	QWQYVXLSHHELCG-XKZIYDEJSA-N	COC1=C(C=CC(=C1)C=C2C(=O)N(C(=O)S2)CC3=CC=C(C=C3)Cl)OCC4=CC=NC=C4
9034	ZINC15010106	IWXPCBSANHRWFG-QRVIBDJDSA-M	COC1=C(C=CC(=C1)C=C2C(=O)N(C(=O)S2)CC3=CC=C(C=C3)F)OCC4=CC=C(C=C4)C(=O)[O-]
9035	ZINC15011580	KITMBFVXUBXQIS-CXUHLZMHSA-N	COC1=C(C=CC(=C1)C=C2C(=O)NC(=S)S2)OCC3=CC=C(C=C3)Cl
9036	ZINC15014954	LMTIBCIPVVPFGB-UHFFFAOYSA-N	C1CN(CCN1C2=CC(=CC=C2)Cl)C(=O)C3=C(C=CC(=C3)[N+](=O)[O-])N4CCOCC4
9037	ZINC15016427	YMSHSKJZBZKCOR-XBXARRHUSA-N	Oc1ccc(cc1)/C=C/c1ccc2c(n1)c(O)ccc2
9038	ZINC15016661	XJDDNBQXWPCSCW-PTNGSMBKSA-N	COC1=CC=C(C=C1)C=C2C(=O)N=C(S2)C3=CC=CC=C3
9039	ZINC15017853	BKNHSYCWCPLZQU-VDGAXYAQSA-N	CCc1ccc2N[C@H]([C@@H]3CCCO[C@@H]3c2c1)c4ccccc4
9040	ZINC15018459	HDAMYDZDGGOCEE-GDNBJRDFSA-N	Cc1ccc(cc1)C2=NC(=O)\C(=C\c3cccc(Cl)c3)\S2
9041	ZINC15020542	HRVPYGLZESQRKK-UHFFFAOYSA-N	CC1=CC2=C(C=C1C)NC(=O)C(=O)N2
9042	ZINC15055845	SUMSYVBJVINGRU-DHDCSXOGSA-N	C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)C=C3C(=O)NC(=O)S3
9043	ZINC15079662	IQVQCEHRAJVTIU-UHFFFAOYSA-N	C1COC2=C(O1)C=CC(=C2)NC3=NN=C(O3)C4=CC=CC=C4NCC5=CC=NC=C5
9044	ZINC15106287	QGDVJEIIAUKMBX-UHFFFAOYSA-N	COC1=C(C=C(C=C1)C2=CC(=O)N=C(N2)NC3=CC=CC=C3)OC
9045	ZINC15115178	CYXCYFYWIZXENQ-JXFKEZNVSA-N	CC(=CCc1cc2[C@@H]3Oc4cc(O)ccc4[C@@H]3COc2cc1O)C
9046	ZINC15118974	APIPFXZYOMIJQG-UHFFFAOYSA-N	Oc1cccc2c1oc1cccc(c1c2=O)O
9047	ZINC15206087	PKCWSPYCHMNVKB-BJMVGYQFSA-N	C1C(=CC2=CC=C(C=C2)O)C(=O)C3=C(C=C(C=C3O1)O)O
9048	ZINC15206336	NEZJDVYDSZTRFS-IYKVGLELSA-N	C1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O
